any,2248,4203,40176,40271
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,899,899,899,889
Y,1389,1389,1389,1389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
,,,,
,,,,
,,,,
Y,559,559,,559
,,,,
,,,,
Y,219,219,219,219
,,,,
Y,219,219,219,219
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1589,1599,1629,1599
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,739,739,739,739
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,719,619/719,719,719
Y,719,729,719,719
Y,699,719,719,699
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,50,50,50,50
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,159,169,159,159
,,,,
Y,89,89,89,89
,,,,
Y,519,519,,519
,,,,
,,,,
Y,459,489,459,469
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,199,,179
,,,,
Y,489,499,,489
,,,,
Y,489,499,,489
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
Y,539,559,,539
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,199,,179
Y,319,319,,319
Y,489,499,,489
Y,539,559,,539
,,,,
,,,,
Y,489,499,,489
,,,,
,,,,
Y,489,499,,489
,,,,
Y,489,499,,489
,,,,
,,,,
Y,539,559,,539
,,,,
,,,,
,,,,
,,,,
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
Y,0,0,,0
,,,,
Y,699,719,699,699
,,,,
,,,,
,,,,
Y,559,569,549,549
,,,,
Y,169,169,169,169
,,,,
Y,169,169,169,169
Y,169,169,169,169
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1200,1200,1200,1200
,,,,
Y,,1200,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,309,329,329,309
Y,199,199,,199
,,,,
Y,199,199,199,199
,,,,
,,,,
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
Y,469,469,,469
Y,489,499,,489
Y,389,399,,389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,329,329,329,329
Y,369,369,369,369
Y,289,289,289,289
,,,,
Y,329,329,329,329
Y,369,369,369,369
Y,289,289,289,289
,,,,
Y,329,329,329,329
Y,369,369,369,369
Y,289,289,289,289
Y,289,289,289,289
Y,329,329,329,329
Y,249,249,249,249
,,,,
,,,,
,,,,
,,,,
,,,,
Y,239,239,239,239
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,169,169,169,169
,,,,
Y,169,169,169,169
,,,,
,,,,
,,,,
Y,219,219,219,219
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
Y,,,255,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,179,179,179
Y,479,479,479,479
,,,,
,,,,
Y,619,619,619,619
Y,539,539,539,539
Y,539,539,,539
Y,539,539,539,539
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,369,369,,369
Y,419,419,,419
Y,329,329,,329
,,,,
,,,,
Y,529,519,519,529
Y,469,449,449,469
Y,469,449,,469
Y,469,449,449,469
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
Y,200,200,200,200
,,,,
,,,,
,,,,
Y,20,,,20
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,219,219,219,219
,,,,
Y,219,219,219,219
,,,,
Y,219,219,219,219
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,60,60,,60
,,,,
Y,75,75,,75
Y,449,459,449,449
Y,449,459,,449
Y,489,499,489,489
Y,489,499,489,489
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,369,369,,369
Y,419,419,,419
Y,329,329,,329
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,919,919,899,919
,,,,
Y,199,199,,199
Y,899,899,899,899
,,,,
,,,,
Y,339,339,329,339
Y,449,449,449,449
,,,,
,,,,
,,,,
,,,,
,,,,
Y,929,939,919,929
Y,979,999,919,969
,,,,
,,,,
Y,889,899,889,889
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
Y,299,299,299,299
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,99/139,99/139,,99/139
Y,159,159,,159
,,,,
,,,,
,,,,
Y,35,35,35,35
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,199/639,199/639,199/639,199/639
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,529,529,529,529
,,,,
,,,,
Y,509,509,509,509
,,,,
Y,479,479,479,479
Y,289,289,289,289
,,,,
Y,80,80,,80
,,,,
Y,65,65,65,65
,,,,
Y,80,,,80
,,,,
,,,,
,,,,
Y,100,169,100,129
,,,,
,,,,
,,,,
,,,,
Y,65,60,40,60
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,479,,,479
,,,,
,,,,
,,,,
,,,,
,,,,
Y,479,,,479
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,,99,,99
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
Y,289,289,,289
Y,449,459,459,449
Y,179,179,179,179
Y,219,219,219,219
,,,,
Y,179,179,179,179
,,,,
Y,219,219,,219
Y,159,159,159,159
,,,,
Y,159,159,,159
,,,,
,,,,
,,,,
Y,409,409,,409
,,,,
,,,,
Y,449,459,,449
Y,489,489,,469
Y,159,159,159,159
Y,159,159,159,159
,,,,
Y,159,159,159,159
,,,,
Y,159,159,159,159
Y,159,159,159,159
,,,,
Y,359,369,359,359
Y,359,369,359,359
Y,559,569,,559
Y,559,569,,559
Y,559,569,,559
Y,409,409,,409
,,,,
Y,419,419,,419
,,,,
,,,,
Y,419,419,419,419
,,,,
Y,419,419,,419
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,194,194,194,194
Y,419,419,,419
,,,,
Y,159,159,159,159
Y,499,509,539,499
Y,499,509,539,499
Y,499,509,539,499
Y,159,159,159,159
,,,,
,,,,
,,,,
,,,,
Y,194,194,194,194
Y,126,126,126,126
Y,159,159,159,159
Y,126,126,126,126
,,,,
Y,194,194,194,194
Y,126,126,126,126
,,,,
Y,194,194,194,194
,,,,
Y,126,126,126,126
Y,219,219,219,219
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
Y,339,339,339,339
Y,379/389,379/389,379/389,379/389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,99,99,99,99
Y,,,149,
,,,,
Y,,,149,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,569,569,569,569
Y,569,569,569,569
Y,569,569,569,569
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,499,499,499,499
,,,,
,,,,
Y,499,499,499,499
,,,,
Y,489,489,489,489
Y,489,489,489,489
Y,489,489,489,489
,,,,
Y,529,529,529,529
Y,529,529,529,529
Y,529,529,529,529
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,489,489,489,489
Y,489,489,489,489
Y,489,489,489,489
,,,,
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,489,489,489,489
Y,489,489,489,489
Y,489,489,489,489
,,,,
,,,,
Y,399,399,399,399
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
Y,1759,1759,1759,1759
Y,1039,1039,1019,1039
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,25,35,25,25
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,339,339,,339
Y,339,339,,339
Y,339,339,,339
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,,,449
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,,,449
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,639,639,639,639
Y,679,679,679,679
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,449,,449
,,,,
Y,599,619,,599
,,,,
Y,699,719,719,699
,,,,
Y,,779,779,
,,,,
Y,869,879,869,869
,,,,
,,,,
Y,,939,929,
Y,729,749,749,729
,,,,
Y,899,909,899,899
,,,,
,,,,
Y,379,379,379,379
,,,,
,,,,
,,,,
,,,,
Y,619,619,619,619
Y,529,509,509,529
,,,,
Y,619,619,619,619
Y,529,509,509,529
,,,,
,,,,
,,,,
,,,,
Y,419,439,399,419
Y,499,519,489,499
,,,,
,,,,
Y,509,539,509,519
,,,,
Y,559,589,559,569
,,,,
Y,99,99,99,99
Y,99,99,99,99
Y,619,619,599,619
,,,,
Y,649,649,629,639
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,729,739,,739
Y,729,739,,739
,,,,
,,,,
Y,779,789,,789
,,,,
Y,779,789,,789
Y,779,789,,789
Y,779,789,,789
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,60,60,60,60
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,259,259,,259
,,,,
Y,429,429,429,429
Y,139,139,139,139
Y,179,179,179,179
Y,179,179,179,179
Y,139,139,139,139
,,,,
Y,179,179,,179
Y,129,129,129,129
,,,,
Y,129,129,,129
,,,,
,,,,
,,,,
Y,369,369,,369
,,,,
Y,429,429,,429
Y,459,459,,439
Y,129,129,129,129
Y,129,129,129,129
,,,,
Y,129,129,129,129
,,,,
,,,,
Y,129,129,129,129
Y,129,129,129,129
Y,299,329,299,309
Y,299,299,299,309
Y,529,549,,529
Y,529,549,,529
Y,529,549,,529
Y,369,369,,369
,,,,
Y,389,389,,389
,,,,
,,,,
,,,,
Y,389,389,389,389
,,,,
Y,389,389,,389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,183,183,183,183
Y,379,379,,379
,,,,
Y,129,129,129,129
Y,479,499,469,489
Y,479,499,469,489
Y,479,499,469,489
Y,129,129,129,129
,,,,
,,,,
,,,,
,,,,
Y,183,183,183,183
Y,116,116,116,116
Y,129,129,129,129
Y,116,116,116,116
,,,,
Y,183,183,183,183
Y,116,116,116,116
,,,,
Y,183,183,183,183
,,,,
Y,116,116,116,116
,,,,
,,,,
,,,,
Y,159,159,159,159
,,,,
Y,239,239,239,239
Y,239,239,239,239
Y,239,239,239,239
,,,,
Y,239,239,,239
Y,239,239,239,239
,,,,
,,,,
,,,,
,,,,
,,,,
Y,40,40,40,40
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,459,489,449,469
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,149,149,149,149
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
Y,369,,,369
,,,,
,,,,
,,,,
,,,,
Y,369,,,369
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,179,,179
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,239,239,249,239
,,,,
Y,100/249,100/249,100/249,100/249
,,,,
Y,99,99,99,99
,,,,
Y,250,250,250,250
,,,,
,,,,
,,,,
,,,,
Y,219,219,,219
,,,,
Y,349,359,349,349
Y,100,100,100,100
Y,149,149,149,149
Y,149,149,149,149
Y,100,100,100,100
,,,,
Y,149,149,,149
Y,100,100,100,100
,,,,
,,,,
Y,100,100,,100
,,,,
,,,,
,,,,
Y,309,309,,309
,,,,
Y,349,359,,349
,,,,
Y,399,399,,379
Y,100,100,100,100
Y,100,100,100,100
,,,,
Y,100,100,100,100
,,,,
,,,,
Y,100,100,100,100
Y,100,100,100,100
,,,,
,,,,
Y,259,279,,279
Y,259,279,,279
Y,489,489,,489
Y,489,489,,489
Y,489,489,,489
Y,309,309,,309
,,,,
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,319,319,319,319
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,149,149,149,149
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,100,100,100,100
Y,419,419,419,419
Y,419,419,419,419
Y,419,419,419,419
Y,100,100,100,100
,,,,
,,,,
,,,,
,,,,
Y,149,149,149,149
Y,116,116,116,116
Y,100,100,100,100
Y,116,116,116,116
,,,,
Y,149,149,149,149
Y,116,116,116,116
,,,,
Y,149,149,149,149
,,,,
Y,116,116,116,116
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,150,150,150,150
,,,,
Y,300,300,300,300
,,,,
Y,300,300,,300
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
Y,150,150,,150
,,,,
,,,,
Y,150/250,150/250,150/250,150/250
,,,,
,,,,
,,,,
,,,,
Y,799,799,799,799
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,389,399,,399
Y,369,379,379,379
,,,,
,,,,
Y,539,579,539,539
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,769,799,789,789
Y,809,849,819,829
Y,699,709,719,699
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,894,894,894,894
Y,1394,1394,1394,1394
Y,875,875,875,875
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,35,35,35
Y,0,0,0,0
Y,0,0,0,0
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,699,719,,699
,,,,
Y,869,879,,869
,,,,
Y,729,749,,729
Y,899,909,,899
,,,,
,,,,
Y,369,369,369,369
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,49/59,49/59,49/59,49/59
,,,,
Y,60,60,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,59,59,,59
,,,,
,,,,
,,,,
,,,,
Y,60,60,60,60
,,,,
,,,,
,,,,
Y,50,50,50,50
Y,35/59,35/49,35/59,35/59
,,,,
,,,,
,,,,
,,,,
Y,60,60,60,60
,,,,
Y,49,49,59,59
,,,,
,,,,
,,,,
,,,,
,,,,
Y,79,99,79,79
,,,,
,,,,
Y,49,49,59,59
,,,,
,,,,
Y,339,339,,339
Y,519,519,,519
Y,299,299,299,299
Y,459,489,459,469
,,,,
,,,,
,,,,
Y,179,199,,179
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,40,40,40,40
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,50,50,50,50
,,,,
Y,40/49,40/49,40,40/49
Y,30,40,,30
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
Y,30/40,40,,30/40
Y,30,30,,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,369,369,369,369
Y,419,419,419,419
Y,329,329,329,329
,,,,
Y,369,369,369,369
Y,419,419,419,419
Y,329,329,329,329
,,,,
Y,369,369,369,369
Y,329,329,329,329
Y,419,419,419,419
,,,,
,,,,
,,,,
Y,369,369,,369
Y,419,419,,419
Y,329,329,,329
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,49,59,59,59
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,,1469,1479,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,139,139,139,139
,,,,
,,,,
Y,189,189,189,189
,,,,
Y,189,189,,189
,,,,
,,,,
,,,,
Y,224,224,224,224
,,,,
,,,,
,,,,
,,,,
Y,224,224,224,224
Y,141,141,151,141
Y,141,141,,141
Y,224,224,224,224
,,,,
Y,141,141,141,141
,,,,
,,,,
Y,224,224,224,224
,,,,
Y,141,141,151,141
,,,,
Y,1459,1459,1459,1459
Y,799,799,,799
Y,919,999,919,919
Y,999,999,999,999
Y,2139,2149,2159,2139
Y,1199,1199,1199,1199
,,,,
Y,739,739,,739
Y,739,739,719,739
,,,,
,,,,
Y,719,769,,739
Y,719,769,,739
,,,,
Y,779,779,,759
,,,,
Y,719,769,,739
Y,779,779,,759
Y,719,769,,739
Y,719,769,,739
Y,719,769,,739
Y,779,779,,759
,,,,
,,,,
Y,1229,1219,1219,1229
Y,999,989,999,999
Y,,,659,
Y,,,639,
Y,,,659,
Y,,749,,
Y,1499,1539,1499,1499
,,,,
Y,1439,1439,1439,1439
Y,1359,1359,1359,1359
Y,579,579,599,579
Y,899,949,899,899
,,,,
Y,1489,1529,1489,1489
,,,,
Y,1469,1469,1469,1469
Y,999,999,999,999
Y,829,829,849,829
,,,,
Y,789,808,849,789
Y,1019,1019,1019,1019
Y,1119,1119,1119,1119
,,,,
Y,689,689,,669
Y,879,879,,879
Y,1239,1249,1229,1239
Y,,1309,1289,
Y,1399,1409,1449,1399
Y,1439,1449,1489,1439
Y,1269,1279,1259,1269
,,,,
,,,,
Y,699,699,679,699
Y,749,749,739,749
Y,789,789,769,789
Y,839,849,839,839
,,,,
Y,500,500,,500
Y,500,500,,500
Y,500,500,,500
Y,500,500,,500
,,,,
Y,500,500,500,500
Y,500,500,500,500
Y,500,500,,500
Y,500,500,500,500
Y,500,500,500,500
Y,500,500,500,500
Y,500,500,,500
Y,500,500,,500
Y,999,999,999,999
,,,,
Y,1029,1029,1029,1029
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1369,1339,,1349
Y,1369,1339,,1349
,,,,
,,,,
Y,1389,1339,,1349
,,,,
Y,1389,1339,,1349
Y,1389,1339,,1349
Y,1389,1339,,1349
,,,,
,,,,
Y,739,739,719,739
Y,749,749,,749
Y,1319,1319,1319,1319
,,,,
,,,,
Y,539,539,,539
,,,,
,,,,
Y,519,519,519,519
Y,1429,1429,,1429
,,,,
Y,,,1399,
Y,1369,1379,1329,1369
,,,,
Y,1319,1319,1259,1319
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1229,1249,,1239
Y,1399,1409,,1399
Y,1259,1279,,1269
Y,1439,1449,,1439
,,,,
Y,739,739,,739
,,,,
Y,739,739,719,739
,,,,
Y,739,739,739,739
Y,839,839,849,839
Y,719,719,719,719
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
Y,100,100,100,100
,,,,
,,,,
,,,,
,,,,
Y,499,499,499,499
Y,599,599,599,599
Y,479,479,479,479
,,,,
Y,389,389,389,389
Y,389,389,389,389
Y,389,389,,389
Y,389,389,,389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
